time,open,high,low,close,vwap,volume,count,EMA3,EMA5,EMA8,EMA10,EMA12,EMA15,EMA30,EMA35,EMA40,EMA45,EMA50,EMA60,stochRSI,BB_middle,BB_upper,BB_lower
1728388800,18.481,18.567,18.220,18.328,18.362,245.93913216,68,18.44935199084554,18.52131161892666,18.585817864776484,18.610528089920063,18.626537907689837,18.64180296737151,18.7238966254304,18.768546192444447,18.81896365650972,18.872656134405467,18.927706106802916,19.036882253483814,47.304269437572614,18.682899999999997,19.01655185448308,18.349248145516913
1728403200,18.268,18.441,18.254,18.291,18.351,715.06094617,45,18.37017599542277,18.444541079280167,18.520302739330525,18.552431146977757,18.574909727108363,18.597900550992186,18.69309651534695,18.736928580281443,18.785397647729585,18.836462624327314,18.888499079237654,18.991183393203283,36.78797452129856,18.664649999999998,19.039568271093845,18.28973172890615
1728417600,18.346,18.393,18.263,18.339,18.318,243.83976800,29,18.354587997711384,18.409360719522397,18.48001326544865,18.513625979647767,18.538619648907016,18.56556582809563,18.671787813429148,18.717543287401377,18.767801652476834,18.820667862256297,18.874567965120757,18.981166389551436,28.52875384355853,18.64765,19.048369490416924,18.246930509583073
1728432000,18.359,18.486,18.298,18.414,18.363,702.90319086,37,18.384293998855693,18.410907146338637,18.465343550827317,18.49551007590525,18.519431692930368,18.54650274867863,18.648682210251046,18.689209115887103,18.732929429157938,18.778400307049704,18.82440259818001,18.914670952593063,25.59569559852228,18.644399999999997,19.05154095839156,18.237259041608436
1728446400,18.377,18.442,18.374,18.374,18.410,52.30248027,12,18.379146999427846,18.398604764226384,18.445044990478994,18.473417470574525,18.49705860653154,18.52494752958763,18.631381412983917,18.672442766918593,18.716565063354707,18.762415102821848,18.808825596380657,18.90005617115828,21.282833209689322,18.636349999999997,19.05793523456117,18.214764765438822
1728460800,18.401,18.401,18.334,18.358,18.372,83.01675751,28,18.368573499713925,18.385069842825178,18.425701738135835,18.452434122545647,18.475677350297914,18.50417157681434,18.618846395816185,18.664014156226585,18.712955994566485,18.76420921014096,18.816448370249336,18.92003538885972,19.76157247283814,18.62895,19.06439527784786,18.193504722152138
1728475200,18.253,18.360,18.176,18.357,18.241,251.00647255,48,18.362786749856962,18.37571322855273,18.410434712356334,18.435083030480268,18.45742355465641,18.485806953686797,18.603708776592725,18.65006850046418,18.700368858666977,18.753171944939496,18.80713692353959,18.914564993227685,19.646453833021216,18.608150000000002,19.053709547086584,18.16259045291342
1728489600,18.163,18.348,18.155,18.207,18.281,1620.68120049,146,18.28489337492848,18.319475485697193,18.365226950439702,18.393612385257285,18.418889313288147,18.450899729521545,18.57500561584821,18.619945076870366,18.667843573657557,18.7176183373759,18.76818502561661,18.86836340371133,12.663657167636268,18.58405,19.060575959418795,18.107524040581207
1728504000,18.187,18.187,17.936,18.115,18.042,270.03634088,61,18.19994668746424,18.251316990452857,18.30962083734608,18.34295299701793,18.37211763861922,18.408766734949104,18.537299179773797,18.577667663601574,18.619032732621882,18.66092769566361,18.70275749015649,18.784261777976862,10.86401817768261,18.548750000000002,19.053591707864953,18.04390829213505
1728518400,18.107,18.287,18.107,18.287,18.249,289.81424855,63,18.24347334373212,18.263211326969387,18.30459399308363,18.332779901888877,18.359023947996462,18.393555838072423,18.52169950079349,18.562491549521333,18.60432869244256,18.646753558223168,18.68917394249288,18.772017419703882,14.08532174023245,18.523500000000006,19.027666044076756,18.019333955923255
1728532800,18.244,18.318,18.244,18.246,18.288,2055.20863095,91,18.244736671866058,18.257474217974234,18.291573050039037,18.317000575241185,18.34162691001986,18.37504605286621,18.500309600421758,18.538525298249812,18.577047321978164,18.61564725960028,18.65392885471837,18.728114833726483,17.88579982905979,18.4972,19.001647658335333,17.992752341664666
1728547200,18.255,18.255,18.055,18.190,18.136,155.14114714,36,18.21736833593303,18.234982811976813,18.269001198663904,18.293908257248244,18.318289890246263,18.351842034817214,18.47624786623768,18.512001722708614,18.547170899967814,18.58179175536852,18.615693314708047,18.680568165960786,22.454593300727662,18.458299999999998,18.930484751977442,17.986115248022553
1728561600,18.137,18.198,18.021,18.198,18.155,122.32581641,29,18.207684167966516,18.22265520798555,18.253223164976415,18.276470610663118,18.299785394486005,18.332624045955136,18.458973065741528,18.495756092883727,18.531979143271812,18.567674916407196,18.602668674804704,18.669752736993843,27.357924855247337,18.41915,18.838358432644192,17.999941567355805
1728576000,18.232,18.253,17.858,18.061,17.995,177.54787710,61,18.134342083983256,18.16877013865072,18.21050684050546,18.23729276676383,18.263038889177707,18.298594132272974,18.429054450544626,18.464085484841146,18.49746117063184,18.529532488140543,18.56038693626538,18.618401659987505,25.324660553500102,18.388749999999995,18.81910839715288,17.958391602847108
1728590400,18.103,18.172,18.082,18.165,18.142,116.43492966,24,18.149671041991628,18.16751342577272,18.200394267236327,18.224149837235068,18.24796507628941,18.281962823183864,18.415767823399126,18.45411223583559,18.491443522200843,18.527921103988593,18.56347279506621,18.63127462674575,32.30091398474817,18.355699999999995,18.746358981721905,17.965041018278086
1728604800,18.186,18.285,18.164,18.285,18.238,131.64776100,22,18.217335520995814,18.206675617184942,18.219195573694762,18.235214181907093,18.253667857889493,18.282380592755032,18.4094343678929,18.448443454526362,18.48709504067685,18.525346405947573,18.562981519239404,18.635482035513473,41.64819301668098,18.331799999999998,18.675530475809172,17.988069524190824
1728619200,18.227,18.331,18.227,18.267,18.323,1065.33527257,33,18.242167760497907,18.226783744790424,18.229818784346335,18.240993521892094,18.255719710740912,18.280463654156097,18.400555958447857,18.43891411329837,18.47720454837079,18.51529465364126,18.552916112498632,18.625700931027854,49.0457236117744,18.31375,18.630199601042566,17.99730039895743
