time,open,high,low,close,vwap,volume,count,EMA3,EMA5,EMA8,EMA10,EMA12,EMA15,EMA30,EMA35,EMA40,EMA45,EMA50,EMA60,stochRSI,BB_middle,BB_upper,BB_lower
1732386720,3425.02,3425.03,3424.00,3424.00,3424.91,3.72024629,9,3425.1830244674566,3425.6024597020396,3425.4535253051777,3425.229296850448,3425.005029842005,3424.72851429574,3424.6788887114094,3424.975075507062,3425.335339757325,3425.7278990115783,3426.1323131079557,3426.9304800511095,68.26016616470599,3424.129,3429.6490467389326,3418.608953261067
1732386780,3424.00,3424.00,3420.22,3420.22,3422.74,0.30192760,9,3422.701512233728,3423.808306467932,3424.290518706476,3424.318495243469,3424.2687183738967,3424.1638063346977,3424.32812312412,3424.5991143584424,3424.9141529628814,3425.2488124688425,3425.587580913743,3426.2436440551764,66.02646903439265,3423.8055,3429.444349084698,3418.166650915302
1732386840,3420.71,3423.93,3420.53,3423.93,3421.01,2.68554707,19,3423.3157561168637,3423.8488709786416,3424.210403647571,3424.2478641120383,3424.2166406788497,3424.134825852662,3424.3159712561733,3424.5859195450407,3424.902964903911,3425.2428679782474,3425.589687542359,3426.2679164353144,62.06698069948734,3423.703,3429.2538561501806,3418.1521438498194
1732386900,3425.25,3426.68,3424.36,3426.68,3426.08,3.15415486,12,3424.9978780584315,3424.7925806525295,3424.759203894312,3424.690092710107,3424.595784930291,3424.454212430076,3424.53688825441,3424.823444499924,3425.175736793895,3425.5651060069545,3425.9716214590085,3426.787487592009,63.81691747987177,3423.8119999999994,3429.5049732126536,3418.1190267873453
1732386960,3426.68,3430.58,3426.68,3430.47,3429.57,0.16025408,11,3427.7339390292154,3426.6850537683654,3426.02826982562,3425.740987659492,3425.499530729748,3425.2063383661925,3424.928082370397,3425.1520473993214,3425.456881272428,3425.8103106238777,3426.1897453643774,3426.9704684046196,64.56794484614616,3424.278,3430.522186416179,3418.0338135838206
1732387020,3430.75,3434.70,3430.74,3434.60,3433.24,3.61288645,31,3431.1669695146074,3429.3233691788337,3427.933097958862,3427.3517005917,3426.899478282631,3426.3796145561723,3425.500686352572,3425.585881276134,3425.7630728459067,3425.9973082459705,3426.264723403023,3426.840395265311,63.87952816604561,3424.7964999999995,3432.4921332423,3417.100866757699
1732387080,3435.00,3435.00,3432.36,3433.36,3432.52,12.15405627,9,3432.2634847573036,3430.6689127858303,3429.1390755795856,3428.4441059179026,3427.893308890052,3427.2514466972307,3425.9682356716526,3425.947786320163,3426.0261818073704,3426.1674069097808,3426.347081474242,3426.7618827239294,62.29096676710988,3425.3909999999996,3433.7732810737884,3417.008718926211
1732387140,3433.15,3433.16,3430.74,3430.75,3431.48,0.23751937,9,3431.506742378652,3430.695941857254,3429.4970591375018,3428.8633667647096,3428.332855276014,3427.6891802347413,3426.299597229339,3426.2550796962587,3426.3188068999902,3426.4534662733654,3426.6331060973685,3427.0617784415194,59.56264628708296,3425.8055,3434.3846036245054,3417.2263963754945
1732387200,3431.33,3431.33,3430.74,3430.86,3431.07,0.99622305,5,3431.183371189326,3430.750627904801,3429.799934522863,3429.2263834349174,3428.7215899953385,3428.0851083857424,3426.570407474454,3426.469432785353,3426.4766408992577,3426.5561549220547,3426.682784823406,3427.013113215204,58.488151951283285,3426.3615,3434.73503037852,3417.98796962148
1732387260,3431.79,3434.71,3431.79,3434.71,3433.58,0.68155102,17,3432.946685594663,3432.0704186032012,3430.8910601872763,3430.2234046875874,3429.6428842857777,3428.9132231525214,3427.0957253611687,3426.927566104874,3426.87876573196,3426.9113644549298,3426.9984844646415,3427.266823261161,63.83685235942107,3426.9315,3435.925585334263,3417.9374146657374
1732387320,3434.48,3434.49,3430.74,3430.98,3433.83,6.25264308,17,3431.9633427973313,3431.706945735428,3430.9108241773556,3430.3609588549357,3429.848529634765,3429.171086268848,3427.319622505296,3427.105392967881,3427.006182253879,3426.986860347587,3427.0222165037885,3427.19101384063,65.95862352117163,3427.3905,3436.2257962032973,3418.5552037967027
1732387380,3432.57,3434.17,3432.45,3434.16,3433.61,3.98117488,19,3433.0616713986656,3432.5246304903253,3431.632863664629,3431.051702284329,3430.511897972339,3429.7951877898477,3427.7878212871083,3427.5449479639824,3427.4282902189752,3427.400831819089,3427.435442296268,3427.6184112124747,74.19308790793023,3428.136,3436.6065995065283,3419.6654004934717
1732387440,3433.88,3433.88,3431.73,3431.98,3432.27,2.53128063,10,3432.5208356993326,3432.3430869935446,3431.7100050187755,3431.220482565823,3430.7377513949605,3430.068226331168,3428.054809613617,3427.785183177225,3427.6408712120337,3427.5867300275904,3427.5964293504016,3427.735705181877,76.63462587931198,3428.5199999999995,3436.956440007491,3420.083559992508
1732387500,3431.74,3434.98,3431.74,3433.04,3433.65,10.11289515,20,3432.7804178496663,3432.5753913290255,3432.0055594138153,3431.551302973193,3431.0919363909593,3430.439644999815,3428.3735086387755,3428.0719329680733,3427.8962823961106,3427.8127162502665,3427.795392481814,3427.8879668523023,77.40604974377517,3429.0355000000004,3437.2508404676864,3420.8201595323144
1732387560,3432.47,3433.82,3432.47,3433.65,3433.44,15.81970637,25,3433.215208924833,3432.9335942193493,3432.370990643881,3431.9328840147195,3431.4854828642333,3430.8409261148486,3428.71319589601,3428.380529461687,3428.1749613095403,3428.063733077964,3428.021357376658,3428.0714735631277,75.75192615129686,3429.5074999999997,3437.643980504493,3421.3710194955065
1732387620,3434.30,3436.08,3433.76,3434.93,3434.65,68.32901819,21,3434.072604462416,3433.5990628128716,3432.9396590985,3432.477808114938,3432.015362889949,3431.351718905769,3429.09544286993,3428.7110138648122,3428.4532267640107,3428.290729885343,3428.1988749494994,3428.1569737565005,73.0413183752074,3429.9475000000007,3438.2557558338085,3421.639244166193
1732387680,3434.71,3434.81,3431.78,3431.78,3432.13,13.18488087,13,3432.926302231208,3432.992708541954,3432.6819574893593,3432.3509425289485,3431.9792179754645,3431.4057380321565,3429.295341323796,3428.928821447933,3428.688152071556,3428.5438385865873,3428.471717050974,3428.473314422352,65.02875112731411,3430.1640000000007,3438.426187119644,3421.9018128803573
1732387740,3431.21,3431.38,3431.21,3431.32,3431.37,1.98262703,6,3432.123151115604,3432.435139027938,3432.379299941565,3432.16349158661,3431.8777483715335,3431.3946362384477,3429.404749796515,3429.024077241969,3428.7588179959075,3428.583975836361,3428.4782152729063,3428.4096885213403,58.4825875053384,3430.205000000001,3438.481575378743,3421.9284246212587
1732387800,3430.75,3431.38,3430.74,3430.74,3430.76,15.94708817,34,3431.431575557802,3431.8700926853544,3432.015011715881,3431.9046885087937,3431.7028121811127,3431.313569158025,3429.532958536163,3429.1939331421595,3428.96989970436,3428.8374577991667,3428.7754972319944,3428.797305680747,52.88230661032294,3430.332,3438.5594190363686,3422.104580963631
1732387860,3428.01,3428.98,3426.84,3428.98,3427.83,9.45906595,28,3430.205787778901,3430.90672845671,3431.3405626607096,3431.3728850584816,3431.2836030662943,3431.019519365176,3429.3674353948822,3428.951986797009,3428.61712516022,3428.3505393511045,3428.1396256077132,3427.842593101466,41.62062625532638,3430.557,3438.3675264867356,3422.746473513264
1732387920,3428.98,3430.01,3427.19,3428.60,3428.70,71.51069734,12,3429.4028938894508,3430.1378189710767,3430.731548080234,3430.868710446425,3430.8706381483757,3430.7163103651515,3429.27549409856,3428.8572570572396,3428.500855983699,3428.200254625524,3427.947281208215,3427.553506405778,35.157156272705954,3430.7870000000003,3438.0643514412873,3423.5096485587133
1732387980,3428.61,3428.62,3428.21,3428.30,3428.32,0.20708537,5,3428.8514469447255,3429.525212647449,3430.1912047324126,3430.401686170864,3430.4752604818764,3430.415057223872,3429.2559027561206,3428.9030933986387,3428.6089797311633,3428.369194869116,3428.176046060992,3427.8986668253065,28.251244586400208,3431.1910000000003,3436.7777446693044,3425.604255330696
1732388040,3428.00,3428.62,3428.00,3428.61,3428.00,0.48892430,3,3428.730723472363,3429.2201417650194,3429.8398264599145,3430.0759366755683,3430.188384713667,3430.19007812536,3429.2502599686086,3428.95064430614,3428.7070487208994,3428.516486966156,3428.37172103733,3428.18855035648,23.342103875708638,3431.425,3436.0919668951046,3426.7580331048957
1732388100,3428.61,3428.61,3428.61,3428.61,0.00,0.00000000,0,3428.670361736182,3429.01676117668,3429.5665316938716,3429.8094027935745,3429.945556739747,3429.992571674687,3429.2091357589256,3428.9320436522835,3428.7028121964486,3428.5212472797216,3428.3819721995883,3428.203721479772,17.169189578294073,3431.5215,3435.8602983359447,3427.182701664055
