time,open,high,low,close,vwap,volume,count,EMA3,EMA5,EMA8,EMA10,EMA12,EMA15,EMA30,EMA35,EMA40,EMA45,EMA50,EMA60,stochRSI,BB_middle,BB_upper,BB_lower
1732386720,1.47675,1.47908,1.47639,1.47908,1.47790,24566.39907576,33,1.4786686780860534,1.4789714640721525,1.479655366479513,1.4802465122397623,1.4808884028725369,1.4818713150081615,1.485855021179065,1.4867246258546571,1.487398877157701,1.4879125304374488,1.4882973376039321,1.4887825813229385,35.82068095393219,1.4847715,1.4996088963686356,1.4699341036313642
1732386780,1.47908,1.47923,1.47782,1.47782,1.47877,268021.15495174,105,1.4782443390430267,1.4785876427148872,1.4792475084972596,1.4798053539873302,1.480416534731257,1.481366349285969,1.4854165534898351,1.4863715254486338,1.4871490483566636,1.4877772341516344,1.4882827722052032,1.4890144580854041,42.90174113868859,1.483579,1.4965023477087014,1.4706556522912986
1732386840,1.47782,1.48186,1.47782,1.48130,1.48114,10646.57678330,19,1.4797721695215134,1.4794917618099326,1.4797036178020748,1.4800771095193574,1.480552465328375,1.4813581517601448,1.485156273060637,1.4860991708995348,1.4868781581499877,1.4875157566305701,1.488035237788232,1.488800764997018,50.529055017466206,1.48275,1.4939034299657101,1.47159657003429
1732386900,1.48231,1.48231,1.48005,1.48177,1.48108,5483.94702757,20,1.4807710847607567,1.4802511745400557,1.480162814892063,1.480384929625475,1.4807399424748493,1.4814108593391346,1.4850054713054175,1.4859785524376752,1.4868130767168168,1.4875229170347102,1.488125091197214,1.4890708959232442,60.13919902060604,1.482037,1.491379693615869,1.4726943063841311
1732386960,1.48232,1.48475,1.48219,1.48468,1.48446,4887.41724182,23,1.4827255423803782,1.481727449693402,1.4811666341328744,1.4811658583579186,1.4813461566248862,1.4818198864614316,1.4850056878243616,1.4859439980944387,1.4867667410954715,1.4874798773666198,1.488095188730254,1.4890838919768594,68.41741167543674,1.4816660000000001,1.4899049110930997,1.4734270889069006
1732387020,1.48446,1.48776,1.48430,1.48776,1.48654,19979.48819270,22,1.485242771190189,1.4837382997956212,1.482631826754165,1.4823647975102967,1.4823329341399656,1.4825626426485567,1.4851967359939136,1.486068541265886,1.48685151459249,1.4875427572640267,1.4881482469866572,1.489139262142618,74.49576998648888,1.4816035000000003,1.4896349712848895,1.473572028715111
1732387080,1.48745,1.48797,1.48688,1.48688,1.48737,7142.63915452,14,1.4860613855950944,1.4847855331972006,1.4835758664999636,1.4831857694447512,1.4830326783471983,1.4831037742313042,1.485385985985926,1.4862565194562878,1.4870723278618823,1.4878202292341312,1.4884984499532978,1.4896619060410787,79.29077930369466,1.4814355000000003,1.4888545362581675,1.4740164637418331
1732387140,1.48729,1.48729,1.48473,1.48473,1.48534,2190.29997793,9,1.4853956927975474,1.484767022131707,1.4838323431045315,1.4834665906910862,1.4832941959820847,1.4833099762800255,1.4855049689378153,1.4864575071190624,1.487396915440818,1.4882984464479885,1.4891505438873638,1.4906936403378077,81.84040250279163,1.4813185000000002,1.4884465131172722,1.4741904868827282
1732387200,1.48413,1.48823,1.48401,1.48823,1.48642,18457.07770505,33,1.4868128463987738,1.485921348087888,1.4848096010574874,1.4843326831706032,1.4840536861781135,1.4839259936342015,1.4857367402237014,1.4866551320700054,1.4875898069174842,1.4885079965381813,1.4893919522260137,1.4910269145157937,86.71910746293342,1.4814620000000003,1.4890127101652761,1.4739112898347244
1732387260,1.48721,1.48844,1.48720,1.48805,1.48801,11933.80466664,15,1.487431423199387,1.4866308987253967,1.485529691147515,1.4850085889392535,1.484668729021594,1.4844431784485639,1.4859788884035505,1.4868972318801887,1.4878650155840214,1.488840904624101,1.4898000263683289,1.4916166866751734,92.3123777659513,1.4814965000000004,1.4891601499789595,1.4738328500210414
1732387320,1.48855,1.48895,1.48750,1.48777,1.48839,1714.40058801,11,1.4876007115996934,1.4870105991502192,1.4860275370870628,1.485510653821452,1.4851457735578408,1.4848584775379414,1.4860639021843607,1.4868916060183954,1.4877772882418094,1.4886783571293267,1.4895689669926995,1.4912645977343628,93.29591086006427,1.4819575000000005,1.4899585271215643,1.4739564728784367
