time,open,high,low,close,vwap,volume,count,EMA3,EMA5,EMA8,EMA10,EMA12,EMA15,EMA30,EMA35,EMA40,EMA45,EMA50,EMA60,stochRSI,BB_middle,BB_upper,BB_lower
1731398400,0.612342,0.650000,0.612179,0.644075,0.638532,2496640.92455456,2071,0.6233826237712561,0.6142769585606618,0.6082435938198276,0.6061865928009521,0.6047883158996042,0.6032753300723942,0.5962852880127003,0.5931144452212114,0.5895897482229734,0.585838504985396,0.5819714708655106,0.5742108763044153,29.438970760667665,0.6009599,0.626122909000515,0.575796890999485
1731402000,0.643750,0.654300,0.604556,0.604556,0.629482,1879191.51825438,1548,0.613969311885628,0.611036639041018,0.6074241345221173,0.6058902465494036,0.604753515710475,0.6034424442596564,0.5972067449828875,0.5944372895908017,0.5913750334623777,0.5881252672503593,0.5847804693159766,0.5780754575235074,27.62343405153333,0.6014392000000002,0.6264925174378166,0.5763858825621837
1731405600,0.604234,0.611853,0.560416,0.583092,0.584935,2492630.27275460,2047,0.5985306559428141,0.6017217593614794,0.6020170018414195,0.6017452845936377,0.601422280917205,0.6009083997368013,0.5968346213517801,0.594761101522943,0.5924360469827646,0.5899514716153276,0.5873845901183707,0.5822241437330233,28.297246486746843,0.6009015500000001,0.6270224615344393,0.5747806384655609
1731409200,0.581880,0.599031,0.575780,0.586586,0.588097,917881.25727031,771,0.5925583279714071,0.5966765062413716,0.5985878943256051,0.5989891346311115,0.5991404044744417,0.5991227954634017,0.5964324766705376,0.5947659174529231,0.5928554718620077,0.5907889477793957,0.5886378814279325,0.5842838246701575,29.073463538327267,0.6001149000000001,0.6269553900841993,0.5732744099158009
1731412800,0.585825,0.592000,0.564570,0.571429,0.578667,1029069.47968519,901,0.5819936639857035,0.5882606708278022,0.5925525867744189,0.5939782490558052,0.594877472187675,0.5956637667862954,0.594968071279251,0.5937329230866473,0.5922148934940193,0.5905120022974312,0.5887005056400945,0.584962697712111,29.21306947375291,0.5986882500000001,0.628299769433322,0.5690767305666783
1731416400,0.571630,0.579727,0.556161,0.572576,0.569401,2661401.13539551,1238,0.5772848319928517,0.5830324472184939,0.5881133448443712,0.5900869221810537,0.591446409842617,0.5927772980254113,0.593495952182354,0.5925088691920999,0.5911821652532759,0.5896278577817905,0.587931957325906,0.5843533405262739,26.5009267465144,0.5973250000000001,0.6290348160574925,0.5656151839425078
1731420000,0.571419,0.582045,0.566024,0.582000,0.574492,1590117.72727189,884,0.5796424159964259,0.5826882981460818,0.5867548281254426,0.5886166636649756,0.5899937997360186,0.5914352455091004,0.5930361768890702,0.5924245026869164,0.5915011929587922,0.5903667595409868,0.589097210580131,0.5863618535406379,27.448775598885003,0.5964000500000001,0.6287581490509332,0.564041950949067
1731423600,0.581294,0.583980,0.568869,0.570824,0.576172,486522.10504856,451,0.575233207998213,0.578733532098285,0.583214653422838,0.5853818285867094,0.587046062929239,0.5888697746706151,0.5922063978982199,0.5922933195166197,0.5921337991502111,0.5918080493060482,0.5913720788422123,0.590315758613149,28.8138770774464,0.5950240000000001,0.629222579216102,0.5608254207838982
1731427200,0.570100,0.573877,0.556100,0.571702,0.569195,1160901.86202082,657,0.5734676039991065,0.5763896880658912,0.5806562898196767,0.5828946668600514,0.584686037877309,0.58672828703366,0.5911309221467568,0.5915876724556911,0.591810174749892,0.591873363284966,0.5918274522387076,0.5915358127818469,25.33261807294515,0.5931036000000001,0.6280042695259561,0.558202930474044
1731430800,0.570597,0.580265,0.570014,0.570715,0.574805,400453.05548744,361,0.5720913019995533,0.5744981253771428,0.5784471130769752,0.5806801563563989,0.5825364548818821,0.5847251871141167,0.5897343754719808,0.5902874181976108,0.5905651512584602,0.5906519391966197,0.5906058323282053,0.5902657815205019,15.56134353327202,0.5911316,0.6264105091520699,0.5558526908479301
1731434400,0.570456,0.580842,0.569616,0.580176,0.578364,809061.10005047,530,0.5761336509997766,0.5763907502516706,0.578831312687611,0.580588544102751,0.5821737028409957,0.5841594897354644,0.5892805103726353,0.5900141240859285,0.5905012908546909,0.590814733727806,0.5910041320724425,0.5911395005837573,7.4980480750215035,0.59010265,0.6253992439902137,0.5548060560097862
1731438000,0.580031,0.583000,0.576801,0.576984,0.581301,2902081.46522215,664,0.5765588254998883,0.5765885001676507,0.5784207974090985,0.579933144307601,0.5813750755261969,0.5832609729278103,0.588399987523217,0.5891357308862849,0.589604674445757,0.5898822458198498,0.5900219181951772,0.5900302266849422,6.116179802668941,0.58831235,0.6224372013038519,0.5541874986961481
1731441600,0.577181,0.583000,0.575465,0.575465,0.579751,989282.23938699,547,0.5760119127499441,0.5762140001119861,0.5777639558153285,0.5791208019258196,0.5804661900765264,0.5822891438901756,0.5877126398119207,0.5886369926313717,0.5893153203545607,0.589814296922452,0.5901808324071827,0.590641519603673,7.318873514602136,0.5872472499999999,0.6215791940688987,0.552915305931101
1731445200,0.575237,0.580000,0.569213,0.579372,0.573754,652901.59390920,505,0.5776919563749721,0.5772666667412957,0.578121298673183,0.5791664681590992,0.5802978069662726,0.5819241558126829,0.5871554956822105,0.5880885393144922,0.5887784843938301,0.5892879834932883,0.589662549459517,0.5901311692193694,8.63778789623915,0.5868111999999999,0.6213102243201165,0.5523121756798832
1731448800,0.578735,0.587073,0.574808,0.586943,0.583599,1755341.71248412,639,0.582317478187486,0.5804921111608992,0.580081677113324,0.5805803907116908,0.5813202020198854,0.5825519422857488,0.587165561341966,0.5880670221177694,0.5887536313040977,0.5892763165224112,0.5896737960586929,0.5902025423661069,17.422052104336547,0.5868187499999998,0.621317820299792,0.5523196797002077
1731452400,0.587074,0.587649,0.570595,0.572097,0.579729,332500.98512990,370,0.577207239093743,0.5776937407753352,0.5783073189993847,0.5790382603725386,0.5799035351644829,0.5812621686151987,0.5871364612265343,0.5888506908248727,0.5905068279960923,0.5921108004645592,0.5936609748504635,0.5965863247941671,21.94363205968029,0.5857303999999999,0.6206426715353783,0.5508181284646214
1731456000,0.571611,0.574800,0.562100,0.562100,0.568239,526944.11833979,547,0.5696536195468715,0.5724958271828929,0.5747056856548396,0.5759584326156584,0.5771634470943777,0.5788588062928458,0.5850748197939181,0.5865736493554943,0.5879066858539265,0.5891107754836455,0.5902097543730301,0.5921529737881462,19.3996499268924,0.5843586499999999,0.6206921617503111,0.5480251382496887
1731459600,0.562100,0.568018,0.552210,0.559374,0.558802,1076304.64669089,751,0.5645138097734358,0.568121884788144,0.5712986397058889,0.5729429832717959,0.5744258728460927,0.5764177032736921,0.5831131497549573,0.5845247330331703,0.5856889982696981,0.586665092160897,0.5874952543890614,0.5888323743162928,18.42443945362339,0.5829685999999998,0.6208586422507021,0.5450785577492976
