time,open,high,low,close,vwap,volume,count,EMA3,EMA5,EMA8,EMA10,EMA12,EMA15,EMA30,EMA35,EMA40,EMA45,EMA50,EMA60,stochRSI,BB_middle,BB_upper,BB_lower
1731412800,22.701,22.868,22.200,22.200,22.636,811.18295671,92,22.57502917158166,22.818433464540423,23.025046814932345,23.10535864421229,23.158586403077166,23.206218712889125,23.216151292180935,23.18595110892057,23.149059454298182,23.108225539377454,23.06533120535962,22.978124257600655,14.448573926398131,23.441049999999997,24.46029216455168,22.421807835448313
1731416400,22.293,22.401,21.885,22.215,22.201,620.69011153,116,22.395014585790832,22.617288976365884,22.845036469851056,22.943476470140222,23.01342840163804,23.08238466272273,23.155328318597785,23.13868439489238,23.113745304076865,23.08369695377249,23.050666801352495,22.98097769531218,13.526753136718948,23.3848,24.53579775846871,22.233802241531286
1731420000,22.329,22.651,22.054,22.600,22.434,794.74355809,67,22.497507292895417,22.611525984256353,22.790584050190958,22.881028899995457,22.94984430320182,23.022238075259807,23.127858532665822,23.12356564673514,23.111423026460496,23.094406648944418,23.074438430454638,23.030323393550482,15.756907738398786,23.34875,24.549568699887704,22.147931300112294
1731423600,22.560,22.585,22.276,22.295,22.451,1248.17174132,169,22.39625364644771,22.506017322848503,22.680454374906613,22.77448056345612,22.849116857210046,22.931466578744505,23.081477703768527,23.090560220589147,23.09159940467578,23.08756992345766,23.080329163826768,23.06060913798228,16.90358015087804,23.295849999999998,24.58148062735764,22.010219372642357
1731427200,22.244,22.334,21.960,22.287,22.222,865.26615273,85,22.341626823223855,22.433011548573557,22.593020151355944,22.685849445278407,22.76265020418119,22.851004391323656,23.035524744639144,23.055314850826054,23.06677987858474,23.07290389057503,23.075518003380022,23.074484867544303,16.048010378731014,23.226949999999995,24.5723713429257,21.88152865707429
1731430800,22.363,22.486,22.283,22.411,22.349,723.29410711,47,22.376313411611928,22.42567436571399,22.552571211022055,22.635876447046495,22.70854737829182,22.795982957925094,22.994080649713013,23.01747819348404,23.031655991395915,23.039749924788275,23.043745071798746,23.04420672151444,14.434790257941904,23.173399999999997,24.558619462756713,21.78818053724328
1731434400,22.284,22.679,22.252,22.665,22.579,1493.45063374,92,22.520656705805962,22.505449577147747,22.577555439216123,22.641172742141816,22.701856076348623,22.779672078634306,22.976269590792302,23.00395542921531,23.023074695836552,23.03644415118554,23.045851152153524,23.057076725258995,9.522121936887334,23.11435,24.4804031871051,21.748296812894903
1731438000,22.721,22.810,22.689,22.731,22.752,133.33327280,42,22.625828352902982,22.580633051429057,22.611654201665626,22.657504368852816,22.70633523251924,22.773554255832373,22.958580318549682,22.98548613456253,23.00375204284863,23.01607976994209,23.02425377818288,23.03258404271894,11.758548696909193,23.032000000000004,24.27659005298934,21.787409947010666
1731441600,22.708,22.941,22.589,22.756,22.711,1464.25191231,130,22.690914176451493,22.63908870095526,22.6437310723141,22.67541322020058,22.713980135514745,22.771391134828114,22.94722974020114,22.975782785151246,22.99634363659733,23.011300531025974,23.022258780770553,23.036234874062774,15.204506594058302,22.974849999999996,24.158419731786005,21.79128026821399
1731445200,22.771,22.853,22.501,22.852,22.647,213.33556913,61,22.771457088225745,22.710059133969956,22.690013053982668,22.707519860221897,22.73521360596596,22.781464590976743,22.94093957794165,22.96864673989977,22.988904435996538,23.003818797392583,23.014856454468603,23.029111904634266,18.996758646377497,22.9355,24.079808961775623,21.79119103822438
1731448800,22.911,23.280,22.697,23.280,23.021,268.92638464,69,23.025728544112873,22.90003942265643,22.821121365982155,22.81160928303568,22.819042865795115,22.843900857008087,22.96939830626459,22.99760921667685,23.021016361428398,23.040829737262552,23.0579022522077,23.086049422771147,29.30174577657966,22.9221,24.0434516665168,21.800748333483202
1731452400,23.161,23.218,22.734,22.734,23.150,477.39508116,47,22.879864272056437,22.844692948441427,22.801761102009117,22.797499330563372,22.805965557929103,22.830209659844527,22.95677170969064,22.987500677642974,23.013981396240695,23.037212726707207,23.057896652072547,23.093450249446526,34.79793217163011,22.887999999999998,23.98848498399569,21.787515016004306
1731456000,22.786,23.135,22.735,22.779,22.830,914.72239583,87,22.829432136028217,22.82279529896,22.796703069445787,22.794135609350125,22.801815458068237,22.823796849873347,22.944662469398203,22.974783202300767,23.000777430874315,23.023555233214612,23.043785416219098,23.07840454752721,38.529967887024654,22.858349999999994,23.936809878715934,21.779890121284055
1731459600,22.699,22.975,22.504,22.874,22.629,849.93254194,122,22.851716068014106,22.83986353263026,22.813880063916493,22.80865429478153,22.812904892485836,22.829953566735202,22.933556315034327,22.957583868031655,22.976780536030688,22.992188676171963,23.004660530805292,23.023261700577706,43.737126911026984,22.8446,23.91486770482903,21.774332295170968
1731463200,22.914,22.927,22.237,22.516,22.505,213.96770816,54,22.683858034007052,22.731909021757723,22.747684537976383,22.755445337792537,22.767234092019034,22.790760753351726,22.909451916461645,22.93807389309356,22.96201560888545,22.982250027719108,22.999554155523864,23.027603253401256,46.648214993455255,22.800199999999997,23.847385485002537,21.753014514997457
1731466800,22.613,22.621,22.074,22.074,22.330,157.09387920,47,22.37892901700353,22.512606014506673,22.59797687870194,22.6315465159712,22.660585177226327,22.701184223167743,22.856575949189754,22.891884354900956,22.921484107477973,22.946650261200713,22.96833649371919,23.00391494524213,45.230161907104616,22.725499999999997,23.755959606195212,21.69504039380478
1731470400,22.079,22.308,21.363,21.782,21.843,678.75189752,103,22.080464508501763,22.26907067635206,22.4166488318544,22.477086611547794,22.52544151419113,22.586460232630955,22.796849934573086,22.847235678392686,22.892021390359623,22.93247609133704,22.9694251776069,23.034890025279726,43.144014353884145,22.5907,23.33430610540796,21.847093894592035
1731474000,21.771,21.838,21.511,21.512,21.641,721.63677478,45,21.79623225425088,22.016713784237506,22.215615787227485,22.30161692643146,22.369532003832713,22.452186848024457,22.71584010658908,22.776393425604567,22.82982813655576,22.87786991498463,22.921612207959125,22.99889615736567,39.94190730921265,22.49895,23.29744770819959,21.70045229180041
1731477600,21.621,21.705,21.260,21.453,21.407,136.29375417,34,21.624616127125442,21.828809189477504,22.0461454649993,22.14731986493458,22.228503970285928,22.32711578066115,22.62483823937553,22.68598961512296,22.73674293873879,22.779734062895514,22.81677064439637,22.877714413201705,35.78095292090681,22.4371,23.35022603730263,21.523973962697372
1731481200,21.475,21.877,21.475,21.808,21.774,2308.12449886,91,21.71630806356272,21.821872792963134,21.993224023261057,22.085620598935893,22.163775388932628,22.26195978229416,22.557435038801923,22.611160416937548,22.65143462173944,22.681644585139278,22.704297118620524,22.733852393180634,33.90104425314044,22.3912,23.333448714512258,21.448951285487745
1731484800,21.783,21.921,21.741,21.885,21.869,1046.03200912,112,21.800654031781363,21.842915195319172,21.969174348589757,22.049146386817355,22.120903856203523,22.21496677390466,22.521056631108753,22.583228513571072,22.63310409568101,22.673608343359792,22.706901676679017,22.757844981162958,27.920844191544735,22.37545,23.34021763523659,21.41068236476341
1731488400,21.719,21.757,21.656,21.757,21.698,203.01364942,12,21.778827015890684,21.814276796883256,21.922024532926137,21.996029688202928,22.064924857505446,22.157767337129023,22.47432304583518,22.54186334693197,22.59733314345659,22.643479219495877,22.68234707950578,22.7439738223173,25.537020720825026,22.35255,23.352563094914263,21.35253690508574
1731492000,21.641,21.768,21.557,21.729,21.672,143.65766961,31,21.75391350794534,21.785851197921733,21.879130187752622,21.947478741372514,22.0132434004885,22.104166115992186,22.42594507193342,22.49618582439405,22.554179333949552,22.60260800625325,22.643509896785613,22.708531028568743,22.404602077497387,22.308999999999997,23.337570075395934,21.28042992460406
1731495600,21.757,21.956,21.753,21.886,21.838,65.36448925,18,21.81995675397267,21.81923413194388,21.880656771704416,21.936299932624905,21.993661060988543,22.076847284032063,22.388458072542132,22.457588179570678,22.51437060742007,22.56138045886926,22.60065373274628,22.66194281632675,19.73607278566019,22.288549999999997,23.333552483250635,21.24354751674936
1731499200,21.918,21.918,21.837,21.869,21.891,72.80075000,11,21.844478376986334,21.835822754634094,21.87806642831362,21.924064631770975,21.974490331727175,22.050925380480308,22.358200002685756,22.43065656701673,22.491745673387154,22.543639585508217,22.588104057478798,22.660029910234986,21.671699293602018,22.267649999999996,23.32853967852458,21.20676032147541
1731502800,21.799,22.412,21.793,22.192,22.204,1954.06330858,117,22.01823918849317,21.95454850309652,21.947829518312354,21.972781699556453,22.00796497909057,22.06864656084999,22.352269010602114,22.425887450073585,22.49015999199234,22.546547580410433,22.596331062388742,22.680135944730566,31.336308328487256,22.256700000000002,23.31596485828616,21.197435141713843
